"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","change","symbol","ENTREZID"
0.255268406097903,-0.158800398332962,0.086,0.1,1,"stable","Eogt","101351"
0.255353863089348,-1.35307493527253,0.028,0.036,1,"stable","Zfp983","73229"
0.255383438586071,0.269986088144211,0.054,0.045,1,"stable","Hpdl","242642"
0.255395084849585,-0.316120445628216,0.324,0.336,1,"stable","Nfil3","18030"
0.256148667095263,0.120511121244291,0.272,0.252,1,"stable","Ptcd3","69956"
0.256315027903422,-0.819577113509105,0.028,0.036,1,"stable","Pced1a","319513"
0.256521410146788,0.190372327522033,0.074,0.063,1,"stable","Syne4","233066"
0.256648535868649,-0.689730655304349,0.04,0.049,1,"stable","Hemk1","69536"
0.256728860991177,0.208617083074837,0.152,0.136,1,"stable","2310030G06Rik","66952"
0.256737010397885,-0.241882732692455,0.171,0.186,1,"stable","Map3k11","26403"
0.256738634119162,0.243057884683888,0.142,0.127,1,"stable","Kif12","16552"
0.256797673975483,-0.287867362716364,0.227,0.245,1,"stable","Naip1","17940"
0.257169784251415,-0.447837059200364,0.092,0.104,1,"stable","Espl1","105988"
0.257280174845528,-1.70324328281115,0.02,0.027,1,"stable","Pde4a","18577"
0.257340217080296,1.16011743818881,0.019,0.013,1,"stable","Vnn1","22361"
0.257379165870021,-0.10885991599866,0.166,0.149,1,"stable","Arhgap35","232906"
0.25755043348107,0.304895751985076,0.132,0.118,1,"stable","Ubr1","22222"
0.257686093699143,0.207658093510213,0.041,0.05,1,"stable","Ppp1r3e","105651"
0.257724225773261,-0.435227384310915,0.387,0.391,1,"stable","Wdr26","226757"
0.257910005008903,-0.193104927675971,0.146,0.162,1,"stable","Pwwp2b","101631"
0.258236666253622,0.101089840472555,0.069,0.059,1,"stable","Tab3","66724"
0.258464712427997,0.525724648936546,0.019,0.013,1,"stable","Apoa2","11807"
0.258674074566188,-0.833079410824521,0.053,0.064,1,"stable","Acbd4","67131"
0.259015011770619,-0.267628785556051,0.175,0.159,1,"stable","Atf6","226641"
0.259210654426165,-0.310393352694273,0.107,0.122,1,"stable","Rab20","19332"
0.259224619452918,0.175883834101982,0.209,0.195,1,"stable","Polr3c","74414"
0.259316401082366,-0.255545874747018,0.211,0.227,1,"stable","Stat6","20852"
0.259493927698689,0.18331246658062,0.169,0.154,1,"stable","Anapc4","52206"
0.2595052618347,0.137675734746586,0.183,0.167,1,"stable","Uck1","22245"
0.259595478678082,-0.136342829732484,0.353,0.326,1,"stable","Maz","17188"
0.260013936450456,-0.472519797027599,0.073,0.085,1,"stable","Letmd1","68614"
0.260238426993919,-0.193603532955358,0.02,0.014,1,"stable","Apoc1","11812"
0.260441114433572,-0.468006815959135,0.094,0.107,1,"stable","Atrip","235610"
0.260444299511606,-0.331322361387635,0.29,0.302,1,"stable","Clic6","209195"
0.260582917086023,0.217962739300603,0.118,0.105,1,"stable","Orc1","18392"
0.260589516582511,0.164314488256703,0.047,0.038,1,"stable","Zfp930","234358"
0.260816104392669,-0.655326979606194,0.07,0.081,1,"stable","Npas2","18143"
0.2608320418413,0.193634545748526,0.081,0.07,1,"stable","Ces1e","13897"
0.260848833647796,-0.979919638379582,0.034,0.042,1,"stable","Inf2","70435"
0.260912583563237,-0.175898364585372,0.009,0.014,1,"stable","Il2","16183"
0.260923741686656,-1.04486519299657,0.038,0.046,1,"stable","Naif1","71254"
0.261074257453371,-0.922089852911618,0.034,0.042,1,"stable","Ccdc171","320226"
0.261110171031766,0.220532104019136,0.284,0.269,1,"stable","Mthfd2l","665563"
0.261125989657226,-0.105288330811212,0.15,0.134,1,"stable","Clp1","98985"
0.261595770457566,0.217464509524694,0.168,0.153,1,"stable","Galnt11","231050"
0.261597710436593,-0.903977474108261,0.007,0.01,1,"stable","Platr26","381371"
0.261800878116407,-0.228378152116691,0.455,0.464,1,"stable","Tut7","214290"
0.261809125346327,-0.224524702562118,0.089,0.101,1,"stable","Slco4a1","108115"
0.261827106323532,0.127009061738118,0.095,0.082,1,"stable","D3Ertd751e","73852"
0.261932931396166,-0.35859558509818,0.078,0.09,1,"stable","Mfhas1","52065"
0.261965770489383,-0.751762434910113,0.018,0.025,1,"stable","AI463229","100042802"
0.262077633170553,1.9233554507314,0.017,0.011,1,"stable","1700120C14Rik","73600"
0.262486564906434,-0.476481226689651,0.243,0.256,1,"stable","Pwwp2a","70802"
0.262781044206135,-0.308520753220571,0.027,0.034,1,"stable","Sipa1","20469"
0.262921561215835,-0.109310839412212,0.028,0.021,1,"stable","4921536K21Rik","67430"
0.262962595960728,-1.74069264949831,0.007,0.01,1,"stable","Tmem86b","68255"
0.263088447852004,0.357379096625714,0.075,0.064,1,"stable","Lrrc51","69358"
0.263442123074477,1.02113174728626,0.018,0.012,1,"stable","Tmigd1","66601"
0.26344892899614,0.414234908044579,0.124,0.112,1,"stable","5730480H06Rik","70592"
0.263694671091433,-0.242149658962655,0.399,0.419,1,"stable","Bod1l","665775"
0.263713771206657,-0.266762433857671,0.609,0.589,1,"stable","Ppp4c","56420"
0.263807099629676,1.27244472467439,0.017,0.011,1,"stable","Bmp1","12153"
0.263821159121967,-0.353150634941357,0.135,0.15,1,"stable","Tead3","21678"
0.263922584526531,0.96300509618337,0.027,0.02,1,"stable","Cyb5rl","230582"
0.264046936872934,0.56131708700228,0.04,0.032,1,"stable","Rsad2","58185"
0.264375153893886,-0.500097217201563,0.071,0.082,1,"stable","4930481A15Rik","74931"
0.264722255196971,0.453699026290855,0.104,0.091,1,"stable","Polr1b","20017"
0.264740593204543,-0.112565350653051,0.447,0.412,1,"stable","Cul1","26965"
0.26478247480584,-0.196201596829075,0.294,0.266,1,"stable","Dicer1","192119"
0.264823019478821,-0.33282717644685,0.062,0.073,1,"stable","Trim40","195359"
0.265039884553941,-0.341032313989644,0.278,0.289,1,"stable","Kmt2d","381022"
0.265272882197665,-0.183875587259918,0.232,0.214,1,"stable","Agfg1","15463"
0.26533962352997,0.424937692864499,0.017,0.011,1,"stable","Gpsm1","67839"
0.26537617767903,-0.504232387485541,0.058,0.068,1,"stable","Socs5","56468"
0.265408316078228,-0.237037727610204,0.278,0.293,1,"stable","Rnf19a","30945"
0.265485079090463,-0.327294835966351,0.311,0.326,1,"stable","Efnb2","13642"
0.265711607259406,-0.492338452337253,0.187,0.204,1,"stable","Tbcc","72726"
0.265813453445184,0.139276840315231,0.066,0.055,1,"stable","Fkbpl","56299"
0.266120464481169,-0.856499068428437,0.007,0.01,1,"stable","Cdyl2","75796"
0.266326611843206,0.113411012308773,0.199,0.184,1,"stable","Nvl","67459"
0.266348863382919,-0.111616203646784,0.016,0.022,1,"stable","C430014B12Rik","105243964"
0.266492789637426,-0.546495498437798,0.184,0.198,1,"stable","Lrrc8a","241296"
0.266880973765632,-0.265356225852844,0.476,0.48,1,"stable","Gpbp1l1","77110"
0.267091064339921,-0.417971742479668,0.044,0.035,1,"stable","Ifit1bl1","667373"
0.267187189555966,0.299848212114284,0.089,0.079,1,"stable","Celf2","14007"
0.267345846518505,0.977071197489438,0.035,0.027,1,"stable","Hk1os","70162"
0.267593696816443,0.263809252437343,0.123,0.111,1,"stable","Ints4","101861"
0.267616922153178,0.32711620212702,0.182,0.169,1,"stable","Rbms2","56516"
0.267745414435792,0.110349491965606,0.136,0.121,1,"stable","5033406O09Rik","77675"
0.26789141533717,0.389033190841161,0.018,0.012,1,"stable","E130307A14Rik","327744"
0.267909265796607,-0.194182115355295,0.025,0.019,1,"stable","Slc29a2","13340"
0.267922721484247,0.177738447578434,0.124,0.112,1,"stable","Zbed4","223773"
0.268034051567572,0.215645986094466,0.18,0.167,1,"stable","Dip2b","239667"
0.268063337237512,0.643711101089032,0.091,0.081,1,"stable","Bid","12122"
0.268334285910886,-0.307913906606795,0.326,0.344,1,"stable","Mpnd","68047"
0.268851309507618,-0.134728032103705,0.361,0.336,1,"stable","Mdm4","17248"
0.269138337301125,0.316720773822295,0.076,0.065,1,"stable","Fbxw4","30838"
0.269165874360971,0.342625032910411,0.066,0.056,1,"stable","Trmt44","78890"
0.269202896049516,-0.144314079008374,0.108,0.123,1,"stable","Fam168a","319604"
0.269409955854712,-0.21362088460464,0.037,0.029,1,"stable","9130604C24Rik","77707"
0.269465053531774,-0.289617058992731,0.12,0.133,1,"stable","Ern2","26918"
0.269518009029697,-0.695100335029313,0.02,0.027,1,"stable","Pla2g4b","211429"
0.269820210682379,1.17051550551091,0.046,0.038,1,"stable","Sstr2","20606"
0.270289383999091,0.391733040005953,0.111,0.099,1,"stable","Irgq","210146"
0.270892394924809,-0.529209343479536,0.131,0.146,1,"stable","Clic5","224796"
0.271069311442928,0.792564889635507,0.024,0.018,1,"stable","Fgd3","30938"
0.271458380657319,-0.497885589780359,0.159,0.175,1,"stable","Serinc5","218442"
0.271544332872417,-0.244345031633542,0.084,0.097,1,"stable","Zfp1","22640"
0.271975240002188,0.347556358001424,0.054,0.045,1,"stable","Rad51b","19363"
0.272606507702497,0.421965893376273,0.04,0.032,1,"stable","Rbp4","19662"
0.272660433266724,-0.137942620433073,0.406,0.378,1,"stable","Stard7","99138"
0.272892096930886,-0.198927306306117,0.301,0.277,1,"stable","Fam91a1","210998"
0.27293885174938,0.161665134240381,0.071,0.061,1,"stable","Apex2","77622"
0.273174034000704,-0.130266625821651,0.378,0.351,1,"stable","Zfp638","18139"
0.273212952393662,0.101592847955644,0.406,0.378,1,"stable","Hpgd","15446"
0.273229369029881,-0.618120836658519,0.009,0.013,1,"stable","Ano7","404545"
0.273589280510449,-0.388443757736044,0.016,0.022,1,"stable","Gm35315","102638847"
0.273837342722894,-0.348957304811834,0.255,0.269,1,"stable","Uso1","56041"
0.273861344893516,-1.09496438651622,0.011,0.016,1,"stable","5031434O11Rik","100039684"
0.273903487833988,0.143132411352451,0.069,0.059,1,"stable","Exog","208194"
0.274114271535301,-0.383051752961842,0.253,0.229,1,"stable","Retreg2","227298"
0.274332720342378,-0.988016179587022,0.009,0.013,1,"stable","Zfp354a","21408"
0.274408885643657,-0.345043170082924,0.014,0.019,1,"stable","A4galt","239559"
0.274723688568086,-0.655112202298693,0.032,0.04,1,"stable","Trpc1","22063"
0.275375329860516,-0.313441499749145,0.195,0.21,1,"stable","Sipa1l3","74206"
0.275503315315209,-0.521694339263581,0.022,0.028,1,"stable","Capn8","170725"
0.275806864890705,0.340411790309447,0.088,0.077,1,"stable","Tmem35b","100039968"
0.275887943252159,1.62137976028065,0.013,0.009,1,"stable","Ppil6","73075"
0.275892899171939,-0.576311396909229,0.345,0.347,1,"stable","Iffo2","212632"
0.276112241174038,0.877981992988937,0.012,0.008,1,"stable","Gm14966","102634533"
0.276301345107804,-0.430663935003617,0.15,0.164,1,"stable","Kdm4a","230674"
0.276322708585525,0.201945995490717,0.162,0.149,1,"stable","Mbip","217588"
0.276324887751976,0.382387554483008,0.114,0.101,1,"stable","Tonsl","72749"
0.276548543585268,-0.587755008366471,0.009,0.013,1,"stable","Gm15675","105246705"
0.276574214672461,-0.180982893291733,0.112,0.1,1,"stable","Dapk1","69635"
0.27659611958559,0.294176073845871,0.089,0.077,1,"stable","Fut9","14348"
0.276735942874557,-0.390527171317048,0.175,0.19,1,"stable","Birc3","11796"
0.276922827134466,0.222021072871666,0.141,0.127,1,"stable","Gas2l3","237436"
0.276942118597237,0.862092162625859,0.034,0.027,1,"stable","Apoe","11816"
0.277278111770794,-0.193934430230697,0.189,0.173,1,"stable","Axin1","12005"
0.277376508849693,0.121057068399025,0.161,0.147,1,"stable","Haus2","66296"
0.277660241018333,0.343979480484832,0.114,0.101,1,"stable","Nle1","217011"
0.277800284074027,1.10720852969302,0.013,0.009,1,"stable","Sat2","69215"
0.277988264325583,-0.193474285388454,0.599,0.589,1,"stable","Chmp4b","75608"
0.278025021959053,1.13632316928063,0.028,0.022,1,"stable","Arhgef10","234094"
0.278302334753868,0.104292360021412,0.033,0.041,1,"stable","Cep126","234915"
0.278390465055857,-0.146936673681266,0.104,0.118,1,"stable","Ptpn13","19249"
0.278544070879303,-0.100542585096854,0.42,0.391,1,"stable","Esf1","66580"
0.278547402471579,-0.274890125532466,0.322,0.336,1,"stable","Slain2","75991"
0.278588879375598,0.244356828224375,0.052,0.043,1,"stable","Pla2g3","237625"
0.278732816398042,-0.155794045548401,0.096,0.084,1,"stable","Skp2","27401"
0.278796173210641,-0.339822196653398,0.098,0.111,1,"stable","Slc22a15","242126"
0.279042488664581,-0.41876243363787,0.258,0.272,1,"stable","Ltbr","17000"
0.279136229179808,-0.32343172549909,0.217,0.236,1,"stable","Zpr1","22687"
0.279282147983345,0.745182678463785,0.034,0.027,1,"stable","Zfp870","240066"
0.279323015182932,0.153813452678482,0.067,0.057,1,"stable","Ppm1l","242083"
0.279869935044773,0.110450330526718,0.063,0.074,1,"stable","Tom1l2","216810"
0.279911697217125,0.154584001083758,0.152,0.139,1,"stable","Cox18","231430"
0.280207191166227,0.66901454393297,0.023,0.017,1,"stable","Zfp39","22698"
0.280228795082004,0.159856288557931,0.093,0.082,1,"stable","Cryz","12972"
0.280503760699483,1.10827341748128,0.022,0.016,1,"stable","Lbhd1","102308570"
0.28054995547784,-0.102538962626629,0.578,0.534,1,"stable","Slc1a5","20514"
0.280589324213149,0.329943453335396,0.06,0.05,1,"stable","Zfp934","77117"
0.280658136223822,0.102410820393038,0.321,0.306,1,"stable","Coro2a","107684"
0.280700461118803,-0.404496975678878,0.038,0.046,1,"stable","Nme3","79059"
0.280734217282895,0.119345141276564,0.011,0.007,1,"stable","Adap2","216991"
0.280966747119946,-0.194118261651372,0.303,0.277,1,"stable","Nomo1","211548"
0.281005311561513,-0.201403214649241,0.3,0.272,1,"stable","Smpd3","58994"
0.281131893017887,0.290457390031214,0.046,0.056,1,"stable","Gcnt4","218476"
0.281292222671131,0.581453180288232,0.075,0.065,1,"stable","Nicn1","66257"
0.281382923611137,0.180925381496999,0.114,0.101,1,"stable","Dlg5","71228"
0.281664726533086,0.236609650749214,0.128,0.115,1,"stable","Ccdc51","66658"
0.281709909940532,-0.135218983491804,0.13,0.145,1,"stable","Gtpbp8","66067"
0.282182045698525,-0.372034264287954,0.207,0.221,1,"stable","Eps8l2","98845"
0.282306790997622,0.142171419475034,0.012,0.008,1,"stable","Nr1i3","12355"
0.282602175226853,-0.790123317793157,0.053,0.063,1,"stable","Pigb","55981"
0.282613355003793,-0.360714345000729,0.3,0.311,1,"stable","Abr","109934"
0.282909229279998,-0.310440785791215,0.142,0.155,1,"stable","Atg2a","329015"
0.283142869443887,0.393956715821267,0.107,0.095,1,"stable","Cnn2","12798"
0.283321572727468,-0.217096624113151,0.15,0.134,1,"stable","Ndc80","67052"
0.283390962779204,-0.245825239080939,0.187,0.168,1,"stable","Piga","18700"
0.283467663260833,-0.230524322721191,0.056,0.046,1,"stable","Rnf135","71956"
0.283582473700221,-0.159673153544789,0.012,0.008,1,"stable","Cd46","17221"
0.283697511664289,0.78208269188571,0.011,0.007,1,"stable","Samd4","74480"
0.283702064197341,0.149205385552268,0.278,0.265,1,"stable","Nbr1","17966"
0.283779607198969,1.0706506721375,0.027,0.021,1,"stable","Nudt10","102954"
0.284338242307224,-0.498189465930297,0.039,0.047,1,"stable","Asah2","54447"
0.284543425364454,-0.269858657364574,0.124,0.111,1,"stable","Tbc1d10a","103724"
0.284837725855907,0.559469437660572,0.046,0.038,1,"stable","Tmlhe","192289"
0.285004210001105,0.713661222252744,0.052,0.044,1,"stable","Tcaim","382117"
0.28537497895607,0.104578432865188,0.012,0.008,1,"stable","Gcnt2","14538"
0.28545729919438,-0.113377551738019,0.267,0.249,1,"stable","Gpatch2","67769"
0.286044097611962,0.179383751933847,0.035,0.027,1,"stable","Adat1","30947"
0.286119029122625,0.123484721798535,0.216,0.2,1,"stable","Lnpk","69605"
0.286201144466591,-0.106999020995471,0.723,0.705,1,"stable","Cdx1","12590"
0.286284542566159,0.325967315403289,0.185,0.173,1,"stable","Tmem29","382245"
0.287042737220034,-0.277468189449576,0.088,0.1,1,"stable","Snx11","74479"
0.287046287258331,-0.140669958308986,0.422,0.392,1,"stable","Psme4","103554"
0.287184307977411,-0.421708487181762,0.165,0.179,1,"stable","Ppargc1a","19017"
0.287286431265737,-0.331979857794981,0.122,0.136,1,"stable","Spout1","227695"
0.287478745706099,-0.435626876390113,0.203,0.217,1,"stable","Zswim6","67263"
0.287734131722241,-0.624921092010702,0.094,0.106,1,"stable","Adgre5","26364"
0.288056565186853,-0.12177851414278,0.613,0.627,1,"stable","H2-Ab1","14961"
0.288062696365015,-0.237798756733562,0.205,0.222,1,"stable","Grk2","110355"
0.288329809129366,0.43356535223253,0.066,0.056,1,"stable","Gatm","67092"
0.288506402935733,-0.198185209395271,0.078,0.09,1,"stable","Zfp688","69234"
0.288606944961609,0.274651308897002,0.028,0.035,1,"stable","Prmt2","15468"
0.288758855526248,-0.39518928323456,0.04,0.048,1,"stable","Gprasp1","67298"
0.289053368748927,-0.301859787996785,0.158,0.141,1,"stable","Tmem141","51875"
0.289150564450852,0.137057665316728,0.135,0.121,1,"stable","2700062C07Rik","68046"
0.28917143860748,-0.144200819006393,0.211,0.194,1,"stable","Ncoa6","56406"
0.289197502472633,-0.3633475471086,0.032,0.04,1,"stable","Gmip","78816"
0.289352976993693,-0.232164910648272,0.126,0.112,1,"stable","Dcun1d3","233805"
0.289488731959474,-0.421025631798852,0.303,0.315,1,"stable","Ints6","18130"
0.290161536097993,0.18572672838592,0.173,0.159,1,"stable","Kpna6","16650"
0.291539938679304,0.228193448151836,0.157,0.145,1,"stable","Thoc5","107829"
0.291827909131987,-0.406132611954519,0.458,0.452,1,"stable","Mki67","17345"
0.291850036623147,-0.346277638538028,0.022,0.016,1,"stable","Tmem25","71687"
0.292051596096948,-0.176174138341082,0.073,0.084,1,"stable","E430018J23Rik","101604"
0.292111558964662,0.626639002409972,0.034,0.027,1,"stable","Gm15200","100502608"
0.292426477947338,-0.349382561390056,0.095,0.108,1,"stable","Rbm48","269623"
0.29245542694555,-0.201960225918319,0.48,0.468,1,"stable","Rnaset2b","68195"
0.292541520156902,0.219722614002886,0.044,0.036,1,"stable","Sh3bp2","24055"
0.29275870234123,-0.105455692311019,0.225,0.207,1,"stable","Bscl2","14705"
0.292906943767328,-0.348392886606513,0.089,0.101,1,"stable","Mettl27","79565"
0.292987084864594,-0.237894747782005,0.166,0.151,1,"stable","Haus1","225745"
0.293075509753858,-0.490938770634029,0.143,0.155,1,"stable","Sft2d3","67158"
0.293750985263351,-0.698129198740824,0.015,0.021,1,"stable","Gm14325","329575"
0.293820463531808,-0.335879072654541,0.357,0.367,1,"stable","Sgta","52551"
0.293829535024746,0.256110044958572,0.14,0.128,1,"stable","Tmem19","67226"
0.293981540863517,0.114556846137507,0.05,0.042,1,"stable","Zbtb12","193736"
0.294021335911824,-0.645665552041112,0.008,0.012,1,"stable","Slc9a9","331004"
0.294266946257463,-1.09502135086638,0.037,0.045,1,"stable","Mpp1","17524"
0.294454508604408,-0.21976634142478,0.234,0.215,1,"stable","Samhd1","56045"
0.294911689017718,0.119228862077535,0.099,0.087,1,"stable","Slc39a10","227059"
0.295222604538076,-0.757204642055708,0.008,0.012,1,"stable","A930012O16Rik","227923"
0.295293049643369,0.529611052683401,0.044,0.036,1,"stable","Dyrk3","226419"
0.295351348791412,-0.235749591445936,0.168,0.183,1,"stable","Esyt1","23943"
0.295647755535792,0.126735592329497,0.233,0.219,1,"stable","Prr14","233895"
0.295716850916192,-0.250421014413576,0.2,0.216,1,"stable","Duox2","214593"
0.295890291716496,-0.176523454409217,0.291,0.305,1,"stable","Gjb1","14618"
0.296178668322448,0.145135670983357,0.066,0.056,1,"stable","Ppl","19041"
0.296179431121708,-0.243202753903527,0.546,0.525,1,"stable","Mecom","14013"
0.296179929107832,-0.18440092988572,0.223,0.207,1,"stable","Naa30","70646"
0.296359272462603,-0.12481168542714,0.161,0.145,1,"stable","Cip2a","224171"
0.296463769220527,-0.360937442473356,0.418,0.418,1,"stable","Noxo1","71893"
0.296688799164071,0.174972597398146,0.142,0.127,1,"stable","Pgpep1","66522"
